Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789863245,50,,Aggregated,4.300000,4.200000,10000,11000,11000,12000,12000,13000,13000,13000,13000,13000,13000,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863247,50,POST,/auth/signup,4.300000,4.200000,10000,11000,12000,12000,13000,13000,13000,13000,13000,13000,13000,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863247,50,,Aggregated,4.300000,4.200000,10000,11000,12000,12000,13000,13000,13000,13000,13000,13000,13000,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863248,50,POST,/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,13156.216500006849,13330.431733338628,13156.216500006849,13490.206599992234,139.0
1789863248,50,POST,/auth/signup,2.300000,2.300000,11000,12000,12000,12000,13000,13000,13000,13000,13000,13000,13000,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863248,50,,Aggregated,2.300000,2.300000,11000,12000,13000,13000,13000,13000,13000,13000,13000,13000,13000,53,49,5600,6370.341281132566,1326.4429999981076,13490.206599992234,38.886792452830186
1789863249,50,POST,/auth/login,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,12,0,15000,14578.67029166664,13156.216500006849,15273.639599996386,139.0
1789863249,50,POST,/auth/signup,2.000000,2.000000,11000,12000,12000,12000,13000,13000,13000,13000,13000,13000,13000,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863249,50,,Aggregated,2.000000,2.000000,13000,14000,15000,15000,15000,15000,15000,15000,15000,15000,15000,62,49,8000,7622.271551613061,1326.4429999981076,15273.639599996386,53.41935483870968
1789863250,50,POST,/auth/login,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863250,50,POST,/auth/signup,2.000000,2.000000,12000,12000,13000,13000,13000,13000,13000,13000,13000,13000,13000,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863250,50,,Aggregated,2.000000,2.000000,14000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863251,50,POST,/auth/login,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863251,50,POST,/auth/signup,2.000000,2.000000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863251,50,,Aggregated,2.000000,2.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863252,50,POST,/auth/login,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863252,50,POST,/auth/signup,2.000000,2.000000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863252,50,,Aggregated,2.000000,2.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863253,50,POST,/auth/login,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863253,50,POST,/auth/signup,2.000000,2.000000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863253,50,,Aggregated,2.000000,2.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863254,50,POST,/auth/login,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863254,50,POST,/auth/signup,2.000000,2.000000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863254,50,,Aggregated,2.000000,2.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863255,50,POST,/auth/login,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863255,50,POST,/auth/signup,2.000000,2.000000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863255,50,,Aggregated,2.000000,2.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863256,50,POST,/auth/login,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863256,50,POST,/auth/signup,2.000000,2.000000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863256,50,,Aggregated,2.000000,2.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863257,50,POST,/auth/login,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863257,50,POST,/auth/signup,2.000000,2.000000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863257,50,,Aggregated,2.000000,2.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863258,50,POST,/auth/login,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863258,50,POST,/auth/signup,2.000000,2.000000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863258,50,,Aggregated,2.000000,2.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863259,50,POST,/auth/login,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863259,50,POST,/auth/signup,2.000000,2.000000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863259,50,,Aggregated,2.000000,2.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863260,50,POST,/auth/login,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863260,50,POST,/auth/signup,2.000000,2.000000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863260,50,,Aggregated,2.000000,2.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863261,50,POST,/auth/login,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863261,50,POST,/auth/signup,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863261,50,,Aggregated,2.000000,2.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863262,50,POST,/auth/login,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863262,50,POST,/auth/signup,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863262,50,,Aggregated,2.000000,2.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863263,50,POST,/auth/login,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863263,50,POST,/auth/signup,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863263,50,,Aggregated,2.000000,2.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863264,50,POST,/auth/login,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863264,50,POST,/auth/signup,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
1789863264,50,,Aggregated,2.000000,2.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,64,49,8700,7858.009671875152,1326.4429999981076,15282.33730001375,56.09375
1789863265,50,POST,/auth/login,0.000000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,14,0,15000,14662.559021428544,13156.216500006849,15282.33730001375,139.0
1789863265,50,POST,/auth/signup,2.000000,2.000000,0,0,0,0,0,0,0,0,0,0,0,50,49,5600,5952.735854000202,1326.4429999981076,12544.507500017062,32.88
